Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent Falls Far Below,Reading Percent Approaches,Reading Percent Meets,Reading Percent Exceeds,Reading Percent Passing,Writing Mean Scale Score,Writing Percent Falls Far Below,Writing Percent Approaches,Writing Percent Meets,Writing Percent Exceeds,Writing Percent Passing,Science Mean Scale Score,Science Percent Falls Far Below,Science Percent Approaches,Science Percent Meets,Science Percent Exceeds,Science Percent Passing
2010,ARIZONA,Maricopa,79929,78614000,Avondale Learning dba Precision Academy,80006,78614201,Precision Academy,Y,498,19,11,56,14,69,707,*,*,72,9,81,692,*,*,59,2,61,*,*,*,*,*,*
2010,ARIZONA,Maricopa,89869,78542000,"AZ Compass Schools, Inc.",89870,78542101,AZ Compass Prep School,Y,479,36,18,*,*,45,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Yuma,4508,148757000,Az-Tec High School,6192,148757001,AZTEC High School,Y,465,83,13,*,*,4,659,11,64,*,*,24,654,10,63,*,*,27,*,*,*,*,*,*
2010,ARIZONA,Maricopa,81022,78731000,Back-to-Basics School,81023,78731101,Horizons Back-to-Basics,Y,333,71,20,7,2,8,438,27,49,22,2,24,481,7,52,*,*,41,449,72,22,*,*,6
2010,ARIZONA,Yavapai,4468,130220000,Bagdad Unified District,6088,130220101,Bagdad Elementary School,N,363,21,37,37,4,41,476,5,20,71,5,76,531,4,25,65,7,72,507,3,20,57,20,77
2010,ARIZONA,Yavapai,4468,130220000,Bagdad Unified District,6089,130220202,Bagdad High School,N,460,24,19,40,17,57,596,3,26,66,6,71,630,*,*,61,11,72,484,41,24,27,7,34
2010,ARIZONA,Maricopa,79204,78988000,Ball Charter Schools (Dobson),10729,78988102,"Dobson Academy, The - A Ball Charter School",Y,420,5,14,46,35,81,519,2,7,77,14,91,571,*,*,73,17,90,530,5,15,43,37,80
2010,ARIZONA,Maricopa,4294,78987000,Ball Charter Schools (Hearn),10730,78987103,"Hearn Academy, The - A Ball Charter School",Y,404,15,20,43,23,66,506,3,15,71,11,82,541,1,21,67,11,78,519,16,14,33,37,70
2010,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5319,70431101,Balsz School,N,364,24,27,35,13,49,454,14,31,53,2,55,482,6,56,35,3,39,480,31,28,33,7,41
2010,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,81141,70431105,Brunson-Lee Elementary School,N,364,24,32,32,12,44,451,13,40,45,1,47,501,1,48,50,1,51,473,33,33,*,*,33
2010,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5320,70431102,David Crockett School,N,342,33,29,32,6,38,433,13,38,*,*,48,512,6,34,54,6,61,432,42,38,18,2,20
2010,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5321,70431103,Griffith Elementary School,N,388,15,20,42,24,65,478,7,23,63,7,70,547,2,22,58,18,76,513,14,24,38,24,62
2010,ARIZONA,Maricopa,4268,70431000,Balsz Elementary District,5322,70431104,Orangedale Junior High Prep Academy,N,410,37,17,32,14,46,495,15,30,52,2,55,511,6,36,57,1,58,478,38,26,24,12,36
2010,ARIZONA,Maricopa,81078,78736000,"BASIS School, Inc.",81079,78736001,BASIS Scottsdale,Y,*,*,*,*,*,*,*,*,*,*,*,*,649,*,*,36,63,99,*,*,*,*,*,*
2010,ARIZONA,Pima,6361,108725000,"BASIS School, Inc.",6065,108725001,BASIS Tucson,Y,495,*,*,17,80,97,581,*,*,64,35,99,603,*,*,75,22,98,*,*,*,*,*,*
2010,ARIZONA,Yavapai,4481,130326000,Beaver Creek Elementary District,6116,130326101,Beaver Creek School,N,389,24,27,36,13,49,491,9,25,59,7,66,525,3,39,52,6,58,493,23,30,37,11,48
2010,ARIZONA,Maricopa,79983,78972000,"Bell Canyon Charter School, Inc",79507,78972101,Imagine Charter School at Bell Canyon,Y,379,21,25,38,17,55,477,7,21,68,5,73,531,6,24,59,11,70,506,16,31,31,22,53
2010,ARIZONA,Maricopa,10972,78766000,"Benchmark School, Inc.",78803,78766101,Benchmark School,Y,429,*,*,36,57,93,526,*,*,66,33,99,601,*,*,57,40,97,573,*,*,22,73,95
2010,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,5538,78754103,Benjamin Franklin Charter School - Gilbert,Y,411,4,9,51,36,87,508,1,6,75,18,93,530,2,28,62,8,70,542,6,8,34,53,86
2010,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,5536,78754101,Benjamin Franklin Charter School - Mesa,Y,401,4,22,42,32,74,492,1,12,80,8,87,559,2,11,73,15,87,519,10,3,66,21,86
2010,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,88341,78754104,Benjamin Franklin Charter School - Power,Y,423,6,12,49,34,83,520,2,8,78,12,90,545,1,19,73,6,80,524,6,18,41,35,75
2010,ARIZONA,Maricopa,4355,78754000,Benjamin Franklin Charter School,5537,78754102,Benjamin Franklin Charter School - Queen Creek,Y,403,3,15,51,31,82,500,1,10,78,11,89,553,1,15,74,10,85,518,2,25,52,20,73
2010,ARIZONA,Cochise,79226,20209000,Benson Unified School District,4799,20209201,Benson High School,N,512,37,17,34,13,47,718,2,17,72,10,81,711,*,*,59,20,79,497,33,19,30,19,48
2010,ARIZONA,Cochise,79226,20209000,Benson Unified School District,4794,20209102,Benson Middle School,N,414,18,20,42,20,62,520,4,15,75,7,82,515,3,37,54,6,60,512,15,23,22,40,62
2010,ARIZONA,Cochise,79226,20209000,Benson Unified School District,4793,20209101,Benson Primary School,N,386,4,17,51,28,79,479,2,14,72,12,84,*,*,*,*,*,*,540,7,13,34,46,80
2010,ARIZONA,Cochise,79226,20209000,Benson Unified School District,85879,20209701,San Pedro Valley High School,N,498,44,25,25,6,31,690,*,*,*,*,83,686,*,*,*,*,69,*,*,*,*,*,*
2010,ARIZONA,La Paz,4515,150576000,Bicentennial Union High School District,6203,150576201,Salome High School,N,483,29,11,55,5,60,663,6,32,60,2,62,673,5,45,46,4,50,466,47,9,31,13,44
2010,ARIZONA,Cochise,4169,20202000,Bisbee Unified District,4754,20202201,Bisbee High School,N,495,50,19,26,5,31,695,9,24,65,3,68,688,8,26,63,3,66,462,62,20,16,2,18
2010,ARIZONA,Cochise,4169,20202000,Bisbee Unified District,4752,20202103,Greenway Primary School,N,355,28,33,30,9,39,463,7,29,57,7,64,525,*,*,66,7,72,494,32,14,39,14,54
2010,ARIZONA,Cochise,4169,20202000,Bisbee Unified District,4753,20202105,Lowell School,N,401,31,26,32,11,43,509,9,20,64,8,72,525,4,31,62,3,65,496,34,21,23,23,45
2010,ARIZONA,Pima,89871,108501000,Blue Adobe Project,89872,108501101,Sky Islands,Y,461,67,25,6,3,8,680,4,44,48,4,52,688,4,22,*,*,74,*,*,*,*,*,*
2010,ARIZONA,Greenlee,4231,60322000,Blue Elementary District,4908,60322001,Blue Elementary School,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2010,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,5648,90232204,Blue Ridge High School,N,501,36,12,29,23,52,708,3,20,60,17,77,693,4,33,49,14,63,481,41,18,25,16,41
2010,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,89857,90232104,Blue Ridge Intermediate School,N,370,13,25,43,19,62,464,8,22,64,6,70,*,*,*,*,*,*,508,15,26,42,17,59
2010,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,5647,90232103,Blue Ridge Jr High School,N,433,19,16,36,29,65,521,6,17,70,7,77,535,3,26,65,6,71,506,16,21,30,32,63
2010,ARIZONA,Navajo,4397,90232000,Blue Ridge Unified District,5646,90232102,Blue Ridge Middle School,N,409,13,21,39,27,66,508,6,14,73,7,81,547,2,20,63,15,78,*,*,*,*,*,*
2010,ARIZONA,Maricopa,81041,78745000,Blueprint Education,90158,78745203,Blueprint High School,Y,564,65,18,*,*,18,667,9,55,*,*,36,662,8,46,*,*,46,*,*,*,*,*,*
2010,ARIZONA,Maricopa,81041,78745000,Blueprint Education,81042,78745201,Hope High School,Y,502,74,12,13,1,14,662,15,49,35,1,36,666,6,58,33,3,36,449,80,10,*,*,10
2010,ARIZONA,Maricopa,81041,78745000,Blueprint Education,81182,78745202,Hope High School Online,Y,463,69,14,16,1,18,692,2,41,52,5,57,679,*,*,40,8,48,450,78,9,*,*,13
2010,ARIZONA,Graham,4224,50316000,Bonita Elementary District,4896,50316101,Bonita Elementary School,N,402,11,26,49,14,63,509,*,*,68,11,79,513,*,*,52,7,59,518,19,5,43,33,76
2010,ARIZONA,La Paz,4513,150426000,Bouse Elementary District,6201,150426101,Bouse Elementary School,N,385,7,30,48,15,63,487,4,11,81,4,85,516,7,21,*,*,71,*,*,*,*,*,*
2010,ARIZONA,Cochise,4171,20214000,Bowie Unified District,4758,20214100,Bowie Elementary School,N,364,43,40,*,*,18,476,10,38,50,3,53,504,*,*,*,*,62,490,29,14,*,*,57
2010,ARIZONA,Cochise,4171,20214000,Bowie Unified District,4759,20214200,Bowie High School,N,457,*,*,*,*,18,*,*,*,*,*,*,642,20,60,*,*,20,*,*,*,*,*,*
2010,ARIZONA,Maricopa,4305,78613000,Boys & Girls Clubs of the East Valley dba Mesa Arts Academy,5470,78613101,Mesa Arts Academy,Y,417,3,19,50,28,78,512,*,*,77,8,85,561,*,*,79,11,90,537,2,15,30,53,83
2010,ARIZONA,Maricopa,81097,78746000,"Bradley Academy of Excellence, Inc.",81098,78746101,Bradley Academy of Excellence,Y,380,29,18,49,3,52,484,6,29,63,2,65,477,16,45,*,*,39,529,5,11,37,47,84
2010,ARIZONA,Maricopa,4362,78762000,"Bright Beginnings School, Inc.",5550,78762101,Bright Beginnings School #1,Y,429,1,6,38,55,93,524,*,*,69,29,98,611,1,3,44,52,96,552,*,*,41,57,98
2010,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,81110,70433102,Bales Elementary School,N,377,33,23,33,11,44,480,7,31,58,4,62,518,3,35,59,3,62,492,29,30,24,16,41
2010,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,87473,70433109,Buckeye Middle School,N,379,48,20,24,8,32,484,12,29,57,2,59,494,7,45,46,2,48,475,46,19,24,11,35
2010,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,87472,70433108,Buckeye Primary,N,359,18,24,41,16,57,449,9,27,60,5,64,*,*,*,*,*,*,481,21,37,29,13,42
2010,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,90341,70433107,Inca Elementary School,N,389,26,25,33,16,50,497,8,17,68,6,74,517,4,33,58,5,63,496,20,30,30,20,50
2010,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,89572,70433104,Steven R. Jasinski Elementary School,N,376,29,26,35,10,45,477,8,28,60,4,64,508,3,42,51,4,55,482,32,24,32,13,45
2010,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,87471,70433105,Sundance Elementary,N,384,25,23,41,12,53,484,8,24,65,3,68,516,2,34,60,4,64,493,28,25,29,18,47
2010,ARIZONA,Maricopa,4269,70433000,Buckeye Elementary District,88398,70433103,Westpark Elementary School,N,403,18,20,37,25,62,500,5,19,69,8,76,537,3,23,64,10,74,516,14,25,27,35,61
2010,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,5424,70501201,Buckeye Union High School,N,471,38,14,35,12,48,665,8,25,61,7,68,689,5,29,57,9,66,465,50,11,22,18,40
2010,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,79376,70501202,Estrella Foothills High School,N,500,30,13,34,23,57,714,3,16,70,11,81,701,2,29,51,18,69,497,38,14,26,23,48
2010,ARIZONA,Maricopa,4284,70501000,Buckeye Union High School District,89573,70501204,Youngker High School,N,499,27,15,39,19,58,700,3,22,71,5,76,690,3,29,64,4,69,478,51,20,21,8,30
2010,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5587,80415130,Bullhead City Jr High School,N,391,37,26,28,8,37,488,8,29,60,2,62,512,4,39,53,3,57,476,43,24,19,14,33
2010,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5583,80415103,Coyote Canyon School,N,347,27,32,33,8,41,451,9,31,57,3,60,477,5,58,35,1,36,483,33,32,24,11,35
2010,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5584,80415105,Desert Valley School,N,365,17,28,44,11,55,468,4,26,66,4,70,503,3,33,62,3,64,507,19,23,36,22,58
2010,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5585,80415107,Diamondback Elementary School,N,379,8,24,48,19,68,478,2,21,67,10,77,521,1,30,63,6,69,521,18,15,39,29,68
2010,ARIZONA,Mohave,4378,80415000,Bullhead City School District,6048,80415110,Fox Creek Jr High School,N,405,28,25,33,13,46,511,6,18,70,6,76,539,2,24,68,6,74,484,31,22,25,22,47
2010,ARIZONA,Mohave,4378,80415000,Bullhead City School District,5586,80415115,Mountain View Elementary,N,360,20,34,35,11,46,464,8,30,54,8,62,486,11,37,50,2,52,503,21,30,32,17,49
2010,ARIZONA,Mohave,4378,80415000,Bullhead City School District,79655,80415104,Sunrise Elementary,N,370,13,28,48,12,59,473,6,22,65,7,72,511,3,39,51,7,57,510,15,27,24,34,58
2010,ARIZONA,Maricopa,90328,78565000,"CAFA, Inc. dba Learning Foundation and Performing Arts Alta Mesa",88290,78565001,Learning Foundation and Performing Arts Alta Mesa,Y,406,28,27,30,15,45,533,4,20,73,3,76,562,2,43,51,4,55,492,37,22,22,19,41
2010,ARIZONA,Maricopa,90327,78564000,"CAFA, Inc. dba Learning Foundation and Performing Arts Gilbert",88289,78564001,Learning Foundation and Performing Arts Gilbert,Y,406,26,24,39,10,50,532,5,15,75,4,80,577,*,*,69,5,74,512,15,21,35,29,65
2010,ARIZONA,Maricopa,79971,98749000,"CAFA, Inc. dba Learning Foundation Performing Arts School",81102,98749002,Learning Foundation Performing Arts School,Y,386,50,20,26,5,30,499,13,30,51,6,57,544,8,55,*,*,37,453,47,24,21,8,29
2010,ARIZONA,Maricopa,78888,78768000,"Cambridge Academy  East,  Inc",78889,78768101,Cambridge Academy East,Y,419,1,5,43,52,95,526,*,*,74,25,99,557,*,*,69,11,80,545,3,10,33,53,87
2010,ARIZONA,Maricopa,78888,78768000,"Cambridge Academy  East,  Inc",90325,78768102,Cambridge Academy East,Y,401,4,14,57,25,82,508,*,*,76,18,94,551,*,*,*,*,96,*,*,*,*,*,*
2010,ARIZONA,Maricopa,79905,78959000,"Camelback Education, Inc",79906,78959001,Camelback Academy,Y,372,21,30,34,15,50,476,10,20,62,8,70,536,*,*,74,7,81,508,25,23,25,27,52
2010,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6098,130228101,Camp Verde Elementary School,N,367,12,26,48,14,62,468,5,23,66,7,73,516,5,27,67,1,68,505,17,28,37,19,56
2010,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6100,130228203,Camp Verde High School,N,472,38,15,37,10,47,669,5,22,65,8,73,687,5,28,60,7,67,444,71,9,13,7,20
2010,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,6099,130228102,Camp Verde Middle School,N,393,34,26,31,9,40,499,8,21,69,2,71,523,2,35,59,3,62,478,34,19,30,18,48
2010,ARIZONA,Yavapai,4470,130228000,Camp Verde Unified District,84659,130228304,South Verde Middle High,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,450,80,13,*,*,7
2010,ARIZONA,Yavapai,90136,138771000,Camp Verde Unified School District dba South Verde Technology Magnet,90137,138771001,South Verde Technology Magnet,Y,519,80,13,*,*,7,672,5,50,*,*,45,655,12,51,*,*,37,*,*,*,*,*,*
2010,ARIZONA,Maricopa,89758,78534000,"Candeo Schools, Inc.",89759,78534001,Candeo Peoria,Y,418,2,8,36,54,90,513,*,*,65,30,95,587,*,*,54,36,90,546,4,11,32,53,85
2010,ARIZONA,Yavapai,4484,130350000,Canon Elementary District,6119,130350101,Canon School,N,392,18,20,45,17,62,488,6,21,69,4,73,504,*,*,53,5,58,529,6,8,46,40,85
2010,ARIZONA,Pima,81029,108715000,"Canyon Rose Academy, Inc.",81030,108715201,Canyon Rose Academy,Y,498,72,14,*,*,14,678,10,38,*,*,52,661,7,58,32,4,35,445,78,11,9,2,11
2010,ARIZONA,Pima,78858,108777000,"Carden of Tucson, Inc.",78859,108777101,Carden of Tucson,Y,423,1,22,40,37,77,515,1,13,75,11,86,538,5,16,77,2,79,557,3,3,31,62,93
2010,ARIZONA,Maricopa,4318,78902000,"Carden Traditional School of Glendale, Inc.",79121,78902102,Carden Traditional School of Glendale,Y,406,10,24,46,20,66,508,*,*,80,6,86,544,*,*,68,10,77,522,9,27,30,33,64
2010,ARIZONA,Maricopa,79055,78909000,"Carden Traditional School of Surprise, Inc.",80463,78909102,Carden Traditional School of Surprise,Y,399,11,19,46,23,69,509,*,*,74,15,89,556,*,*,60,20,80,541,7,12,28,53,81
2010,ARIZONA,Navajo,4400,98745000,"Career Development, Inc.",5652,98745204,Northern AZ Academy for Career Dev. - Taylor,Y,525,87,9,*,*,4,666,4,52,*,*,44,644,9,78,*,*,13,*,*,*,*,*,*
2010,ARIZONA,Navajo,4400,98745000,"Career Development, Inc.",5650,98745201,Northern AZ Academy for Career Dev. - Winslow,Y,541,79,17,*,*,3,662,13,57,*,*,30,649,13,60,*,*,27,*,*,*,*,*,*
2010,ARIZONA,Maricopa,81103,78748000,Career Success High School - Mesa,81104,78748201,Career Success High School - Mesa,Y,527,60,19,19,2,21,666,11,51,*,*,38,662,7,48,*,*,45,*,*,*,*,*,*
2010,ARIZONA,Maricopa,79047,78524000,Career Success Schools,80430,78524203,Career Success High School - Glendale,Y,576,78,13,*,*,9,654,9,70,*,*,22,654,14,55,*,*,32,*,*,*,*,*,*
2010,ARIZONA,Maricopa,79047,78524000,Career Success Schools,79129,78524201,Career Success High School - Main Campus,Y,544,79,14,*,*,7,659,13,53,*,*,33,652,12,59,29,1,29,*,*,*,*,*,*
2010,ARIZONA,Maricopa,79047,78524000,Career Success Schools,81126,78524205,Career Success High School - Robert L. Duffy,Y,535,81,9,*,*,10,658,18,48,*,*,34,659,12,59,*,*,29,424,*,*,*,*,3
2010,ARIZONA,Maricopa,79047,78524000,Career Success Schools,80025,78524202,Career Success Jr/Sr High School - North Phoenix,Y,513,55,23,*,*,23,681,11,37,*,*,53,702,*,*,*,*,82,458,79,14,*,*,7
2010,ARIZONA,Maricopa,79047,78524000,Career Success Schools,90351,78524206,Career Success Jr/Sr High School - Woods Campus,Y,514,79,11,*,*,10,652,22,50,26,2,28,650,18,63,*,*,19,*,*,*,*,*,*
2010,ARIZONA,Maricopa,79047,78524000,Career Success Schools,80050,78524001,Career Success School -- Sage Campus,Y,375,30,28,36,6,42,479,16,21,60,3,63,486,17,37,44,2,46,495,25,25,31,19,50
2010,ARIZONA,Yuma,80001,148761000,Carpe Diem Collegiate High School,80002,148761201,Carpe Diem Collegiate High School dba Carpe Diem e-Learning Community,Y,474,7,3,48,42,90,573,*,*,92,4,96,605,1,11,78,9,88,486,42,15,24,19,42
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,79283,70483122,Bret R. Tarver,N,377,12,25,43,20,63,467,7,22,69,2,71,528,*,*,74,3,77,495,19,37,36,9,45
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5398,70483101,Cartwright School,N,381,23,20,43,14,57,473,9,27,60,3,64,509,4,39,56,2,57,471,38,25,30,7,37
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5405,70483108,Charles W. Harris School,N,370,37,27,31,6,37,468,12,35,51,1,53,504,5,40,52,3,55,472,44,34,18,3,21
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5406,70483109,Desert Sands Middle School,N,403,33,19,35,13,48,497,12,23,62,3,65,521,3,34,62,1,63,481,38,22,22,18,40
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5411,70483114,Estrella Middle School,N,409,30,23,32,16,48,503,9,24,62,5,68,524,3,34,61,3,64,486,37,26,20,16,37
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5407,70483110,Frank Borman School,N,370,40,25,30,5,35,467,17,32,49,1,51,500,6,41,*,*,52,465,55,23,19,4,23
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,6032,70483120,G. Frank Davidson,N,359,22,33,33,11,45,457,14,27,56,3,59,497,4,44,50,2,52,490,21,39,33,7,40
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5399,70483102,Glenn L. Downs School,N,381,33,22,33,12,46,474,14,30,55,2,57,511,3,39,56,2,58,474,47,26,22,6,28
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5409,70483112,Heatherbrae School,N,364,19,26,45,9,55,463,10,25,60,5,65,491,7,36,56,1,57,485,34,27,30,9,39
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5402,70483105,Holiday Park School,N,370,15,25,42,18,60,458,11,28,54,7,61,508,3,35,62,1,62,489,21,32,37,9,47
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5400,70483103,John F. Long,N,371,16,24,44,16,61,460,10,26,59,5,64,510,4,31,63,2,65,486,21,35,40,4,44
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5401,70483104,Justine Spitalny School,N,364,14,27,45,14,59,452,6,30,62,3,64,517,1,25,*,*,74,448,46,27,22,5,27
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,81109,70483123,Manuel Pena Jr. School,N,383,12,25,40,23,63,474,6,25,61,9,69,521,6,23,65,6,71,501,17,31,37,15,52
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,78980,70483121,Marc T. Atkinson Middle School,N,405,29,20,35,16,51,493,11,24,60,4,64,516,3,38,58,1,59,485,30,23,26,21,47
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5412,70483115,Palm Lane,N,350,22,25,38,15,53,439,12,28,56,3,59,523,1,23,70,6,76,456,44,24,26,7,32
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5413,70483116,Peralta School,N,357,21,34,36,9,45,451,14,31,52,3,55,495,4,41,*,*,55,474,36,31,29,5,34
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,89955,70483129,Raul H. Castro Middle School,N,405,34,22,32,13,44,499,13,23,62,2,64,520,2,35,61,2,63,478,40,29,22,10,31
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5404,70483107,Starlight Park School,N,348,19,26,43,12,55,436,8,30,59,3,62,504,4,28,*,*,68,463,31,40,26,4,30
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5403,70483106,Sunset School,N,361,16,32,39,14,53,450,9,31,59,1,60,490,7,42,*,*,51,478,25,36,34,5,39
2010,ARIZONA,Maricopa,4282,70483000,Cartwright Elementary District,5415,70483118,Tomahawk School,N,369,13,27,48,12,60,461,9,25,63,2,65,498,3,41,55,1,56,488,20,40,34,6,40
2010,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,79692,110404110,Cactus Middle School,N,414,20,17,39,23,63,509,7,14,73,7,79,522,2,36,58,3,62,498,22,18,28,32,60
2010,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,5934,110404106,Casa Grande Middle School,N,409,27,23,33,17,50,503,8,26,62,4,66,503,4,49,46,1,47,504,21,27,26,25,51
2010,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,5935,110404107,Cholla Elementary School,N,373,18,23,40,19,59,470,5,26,61,7,69,490,2,52,44,2,46,493,20,31,36,12,49
2010,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,5929,110404101,Cottonwood Elementary School,N,377,18,21,39,22,62,470,6,25,64,5,69,524,3,27,61,10,70,492,20,33,32,16,48
2010,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,87948,110404130,Desert Willow Elementary School,N,375,10,21,44,25,69,472,2,19,68,11,79,539,*,*,68,10,78,496,10,23,40,27,66
2010,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,5930,110404102,Evergreen Elementary School,N,360,21,27,37,15,52,461,6,30,56,8,64,506,6,31,59,5,64,466,29,33,28,11,39
2010,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,5936,110404108,Ironwood School,N,377,17,20,41,22,64,474,4,23,67,7,74,525,1,31,63,5,68,510,17,20,32,31,63
2010,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,89578,110404132,McCartney Ranch Elementary School,N,384,11,21,41,28,68,475,5,21,66,9,74,509,2,32,*,*,66,509,20,24,35,21,56
2010,ARIZONA,Pinal,4446,110404000,Casa Grande Elementary District,5937,110404109,Mesquite Elementary School,N,374,12,25,37,26,63,464,7,20,66,7,73,517,1,28,68,3,71,507,10,18,40,31,71
