Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent  Falls Far Below,Reading Percent  Approaches,Reading Percent  Meets,Reading Percent  Exceeds,Reading Percent  Passing,Writing Mean Scale Score,Writing Percent  Falls Far Below,Writing Percent  Approaches,Writing Percent  Meets,Writing Percent  Exceeds,Writing Percent  Passing,Science Mean Scale Score,Science Percent  Falls Far Below,Science Percent  Approaches,Science Percent  Meets,Science Percent  Exceeds,Science Percent  Passing
2014,ARIZONA,Graham,4220,50206000,Pima Unified District,4890,50206101,Pima Elementary School,N,378,16,24,41,18,60,479,3,22,63,11,75,496,15,38,42,6,47,525,6,17,38,40,77
2014,ARIZONA,Graham,4220,50206000,Pima Unified District,4891,50206202,Pima High School,N,485,35,24,32,9,41,732,*,*,71,21,93,506,4,19,70,7,77,491,40,15,26,19,45
2014,ARIZONA,Graham,4221,50207000,Fort Thomas Unified District,4892,50207101,Fort Thomas Elementary School,N,374,17,24,45,14,59,463,2,33,62,2,64,475,13,59,*,*,27,493,8,55,29,8,37
2014,ARIZONA,Graham,4221,50207000,Fort Thomas Unified District,4893,50207202,Fort Thomas High School,N,431,27,23,44,6,50,545,3,33,63,2,64,477,6,56,*,*,37,463,49,30,16,5,22
2014,ARIZONA,Graham,4222,50305000,Solomon Elementary District,4894,50305101,Solomon Elementary School,N,411,8,19,53,20,73,504,*,*,70,8,77,509,2,27,69,2,71,501,17,31,39,14,53
2014,ARIZONA,Graham,4224,50316000,Bonita Elementary District,4896,50316101,Bonita Elementary School,N,384,9,24,47,21,68,483,*,*,75,9,84,501,6,38,53,3,56,528,11,6,44,39,83
2014,ARIZONA,Graham,4225,58702000,Triumphant Learning Center,4897,58702101,Triumphant Learning Center,Y,416,9,24,37,31,68,523,*,*,69,19,88,515,3,24,64,9,73,530,*,*,38,42,79
2014,ARIZONA,Graham,6357,58703000,Discovery Plus Academy,4898,58703001,Discovery Plus Academy,Y,378,9,25,55,11,66,482,*,*,*,*,84,507,*,*,50,8,58,530,*,*,69,23,92
2014,ARIZONA,Greenlee,4228,60202000,Duncan Unified District,4902,60202102,Duncan Elementary,N,386,31,19,38,13,51,494,2,25,69,5,73,492,14,36,46,4,50,502,18,30,37,15,52
2014,ARIZONA,Greenlee,4228,60202000,Duncan Unified District,4903,60202203,Duncan High School,N,466,59,26,*,*,15,687,7,30,*,*,63,479,7,37,*,*,56,465,63,8,21,8,29
2014,ARIZONA,Greenlee,4229,60203000,Clifton Unified District,4904,60203101,Laugharn Elementary School,N,367,57,29,*,*,14,484,*,*,*,*,50,451,45,45,*,*,9,*,*,*,*,*,*
2014,ARIZONA,Greenlee,4229,60203000,Clifton Unified District,4905,60203202,Clifton High School,N,457,73,20,*,*,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Greenlee,4230,60218000,Morenci Unified District,4906,60218002,Morenci High School,N,495,19,16,54,11,66,714,1,8,85,6,91,499,2,26,*,*,72,487,38,24,20,17,38
2014,ARIZONA,Greenlee,4230,60218000,Morenci Unified District,4907,60218101,Metcalf Elementary School,N,407,3,13,33,50,84,484,*,*,62,23,85,,,,,,,524,10,22,39,29,68
2014,ARIZONA,Greenlee,4231,60322000,Blue Elementary District,4908,60322001,Blue Elementary School,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4913,70204101,Adams Elementary School,N,374,19,30,41,10,51,478,5,22,69,4,73,490,11,38,50,1,51,487,20,45,31,4,35
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4915,70204103,Edison Elementary School,N,379,25,23,34,18,52,477,4,32,58,6,64,479,17,50,*,*,33,499,16,40,33,11,44
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4916,70204104,Emerson Elementary School,N,380,20,28,33,18,51,479,2,29,64,5,69,486,14,46,37,3,40,489,23,40,29,8,37
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4917,70204105,Franklin Elementary School,N,413,2,9,47,42,89,508,2,4,74,20,94,537,*,*,82,10,92,531,1,15,46,38,85
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4918,70204106,Hawthorne Elementary School,N,361,22,32,36,9,46,458,4,29,66,1,67,474,17,61,21,1,22,476,16,37,40,6,46
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4919,70204107,Holmes Elementary School,N,383,15,22,50,13,63,473,3,28,67,2,69,482,17,46,36,2,37,479,28,44,*,*,28
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4920,70204108,Irving Elementary School,N,372,13,24,46,17,63,468,2,20,71,8,78,483,10,55,*,*,36,503,14,35,38,13,51
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4921,70204109,Jefferson Elementary School,N,366,20,29,35,16,51,466,2,24,69,4,73,477,18,49,*,*,33,482,10,36,43,11,54
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4922,70204110,Lehi Elementary School,N,371,24,31,32,12,44,471,6,33,57,4,61,472,21,48,30,1,31,498,18,35,35,12,47
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4923,70204111,Lincoln Elementary School,N,357,25,27,41,8,48,458,5,27,66,2,68,489,8,53,37,2,39,459,21,43,32,4,36
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4924,70204112,Longfellow Elementary School,N,372,22,32,34,12,46,470,5,28,64,3,67,478,14,56,29,1,30,487,21,46,29,4,33
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4925,70204113,Lowell Elementary School,N,351,30,35,26,8,35,450,3,40,56,1,57,475,19,50,31,1,31,464,18,51,29,2,32
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4926,70204114,Franklin West Elementary,N,417,3,14,47,36,84,514,*,*,74,20,93,528,*,*,74,8,82,533,3,18,42,38,79
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4927,70204115,Webster Elementary School,N,352,22,31,39,8,47,453,3,30,62,5,67,479,12,54,*,*,34,461,17,45,30,8,38
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4928,70204116,Whittier Elementary School,N,378,8,27,49,17,65,476,1,15,76,8,84,499,5,42,50,3,53,487,9,52,35,4,39
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4929,70204117,Whitman Elementary School,N,366,16,28,38,18,55,458,3,34,59,5,64,482,15,49,34,2,35,461,14,44,27,14,42
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4930,70204118,Taft Elementary School,N,390,9,22,46,24,70,483,2,19,71,7,79,489,10,50,37,3,39,514,3,33,48,16,64
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4931,70204119,Hale Elementary School,N,424,3,8,39,50,89,518,*,*,71,25,96,533,*,*,74,12,86,562,1,4,36,59,95
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4932,70204120,Eisenhower Center for Innovation,N,356,32,34,29,6,35,463,3,37,57,3,60,480,11,57,31,1,31,487,17,48,32,3,35
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4933,70204121,Roosevelt Elementary School,N,369,19,24,41,16,57,467,3,27,65,4,70,498,4,41,52,3,55,484,20,37,35,7,43
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4934,70204122,Lindbergh Elementary School,N,380,21,24,38,17,55,475,3,27,67,3,70,482,14,47,38,1,38,491,18,41,37,4,41
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4935,70204123,Redbird Elementary School,N,353,23,29,39,8,48,455,3,26,68,3,71,479,11,58,30,1,31,457,17,41,31,12,42
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4936,70204124,Salk Elementary School,N,387,13,27,41,19,60,487,3,21,68,9,77,495,9,39,51,1,52,505,9,40,36,14,51
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4937,70204125,Field Elementary School,N,367,16,22,40,22,63,464,2,15,74,9,83,498,8,40,47,4,51,472,9,25,42,24,66
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4938,70204126,Washington Elementary School,N,396,11,19,42,28,70,490,3,16,69,12,81,494,6,44,48,2,50,533,4,22,38,37,75
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4939,70204127,Stevenson Elementary School,N,361,25,33,34,9,43,464,3,29,65,3,68,479,19,46,*,*,36,467,24,40,26,11,37
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4940,70204128,Keller Elementary School,N,353,19,25,46,11,56,453,2,22,68,7,75,486,13,47,40,1,40,483,10,36,40,14,54
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4941,70204129,MacArthur Elementary School,N,401,10,19,41,30,71,506,1,14,67,19,85,506,3,34,58,4,62,519,11,22,40,26,67
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4943,70204131,Pomeroy Elementary School,N,394,9,17,43,32,75,490,1,13,73,13,86,508,5,34,56,5,61,504,9,22,40,29,69
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4944,70204132,Highland Elementary School,N,407,8,19,35,37,73,507,1,9,75,15,90,519,5,25,59,10,69,525,6,17,43,34,77
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4945,70204133,Crismon Elementary School,N,391,12,24,42,22,64,497,2,14,75,9,84,506,3,35,60,2,62,523,12,23,41,25,65
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4946,70204134,Robson Elementary School,N,386,16,22,42,20,62,486,2,20,72,7,78,493,11,36,52,1,53,510,12,32,35,21,56
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4947,70204135,Sirrine Elementary School,N,393,14,17,43,26,69,493,2,17,70,11,81,505,10,27,56,7,63,505,12,36,43,9,52
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4948,70204136,Johnson Elementary School,N,393,7,16,41,36,76,488,*,*,69,20,88,509,2,34,61,3,64,532,3,10,41,46,87
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4949,70204137,O'Connor Elementary School,N,387,8,16,47,29,75,485,2,12,73,13,86,513,2,33,59,6,65,502,6,28,41,25,66
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4951,70204139,Mendoza Elementary School,N,385,10,18,40,32,72,475,1,15,75,9,84,506,3,35,59,3,62,506,4,21,31,44,75
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4952,70204140,Ishikawa Elementary School,N,417,7,14,36,43,79,511,1,10,68,21,89,522,4,24,63,10,73,530,3,21,43,33,77
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4953,70204141,Madison Elementary School,N,388,14,21,45,20,65,493,2,11,78,9,87,494,6,45,*,*,49,510,8,32,50,10,60
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4954,70204142,Sousa Elementary School,N,404,7,17,42,34,75,497,2,11,72,14,86,520,6,20,67,7,74,523,5,31,35,29,64
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4955,70204143,Hermosa Vista Elementary School,N,420,5,11,35,49,84,511,1,7,69,24,92,524,4,17,72,7,79,531,2,18,43,37,80
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4956,70204144,Falcon Hill Elementary School,N,375,7,21,48,23,72,469,2,13,71,14,85,511,8,31,52,8,60,456,6,40,34,20,54
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4957,70204145,Porter Elementary School,N,374,20,20,44,16,60,467,5,24,64,7,71,484,15,48,35,1,36,480,12,32,53,4,56
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4958,70204146,Kerr Elementary School,N,373,23,27,35,16,50,471,4,29,65,3,68,476,22,42,*,*,36,489,21,43,33,3,36
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4959,70204147,Entz Elementary School,N,395,4,19,47,30,77,494,*,*,78,14,93,507,6,28,65,1,66,506,2,23,46,29,75
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4960,70204148,Red Mountain Ranch Elementary,N,408,6,18,43,33,76,511,*,*,73,18,91,507,4,37,55,4,59,536,3,14,46,37,83
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4961,70204149,Bush Elementary,N,403,7,16,39,37,77,497,1,10,73,16,88,518,5,21,64,10,73,527,4,16,44,36,80
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4962,70204150,Las Sendas Elementary School,N,428,2,8,43,47,91,520,1,5,70,25,94,533,*,*,79,8,87,538,2,14,43,42,85
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4967,70204195,Eagleridge Enrichment Program,N,394,13,24,45,18,63,514,1,11,72,17,88,502,9,31,55,4,60,529,3,18,45,34,78
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4969,70204252,Carson Junior  High School,N,405,35,20,34,12,45,506,6,22,69,4,72,480,19,44,*,*,37,494,23,23,28,27,54
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4970,70204253,Kino Junior High School,N,415,30,20,37,13,50,506,8,26,63,2,65,473,23,52,*,*,26,496,26,27,22,25,47
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4971,70204254,Fremont Junior High School,N,449,12,13,39,36,75,534,3,14,75,8,83,491,11,47,41,2,42,530,10,14,25,52,76
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4973,70204256,Poston Junior High School,N,436,18,17,37,28,66,531,3,15,73,9,82,489,13,44,*,*,43,521,12,16,23,49,72
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4974,70204257,Rhodes Junior High School,N,423,24,21,39,16,55,518,6,22,69,4,73,485,12,46,*,*,42,506,20,23,24,33,57
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4975,70204258,Taylor Junior High School,N,416,24,21,39,17,56,512,5,20,70,5,75,488,12,43,45,1,46,501,17,22,22,40,61
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4977,70204260,Shepherd Junior High School,N,438,10,12,45,34,78,529,2,11,78,10,88,505,6,33,59,1,60,518,6,14,25,54,80
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4979,70204262,Stapley Junior High School,N,438,12,12,36,40,76,524,3,11,75,11,86,501,9,31,57,2,60,522,7,11,20,61,82
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4980,70204271,Mesa High School,N,486,27,18,45,11,56,698,1,19,70,9,79,495,5,30,63,2,65,486,36,19,27,19,46
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4981,70204272,Westwood High School,N,482,30,18,40,12,51,691,2,22,67,8,76,490,8,34,56,2,58,483,40,16,20,24,44
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4982,70204273,Mountain View High School,N,515,13,8,45,34,79,729,*,*,66,25,91,516,3,16,76,6,81,521,16,11,28,45,72
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4983,70204274,Dobson High School,N,490,24,19,44,13,57,704,1,15,75,9,84,503,3,25,68,4,72,494,29,21,30,20,50
2014,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,4984,70204275,Red Mountain High School,N,514,9,13,42,36,78,724,*,*,73,18,91,518,2,14,80,4,85,520,17,12,26,46,71
2014,ARIZONA,Maricopa,4236,70209000,Wickenburg Unified District,4986,70209703,Vulture Peak Middle School,N,414,23,24,44,9,53,516,5,21,72,3,74,488,17,37,*,*,46,500,24,25,33,18,51
2014,ARIZONA,Maricopa,4236,70209000,Wickenburg Unified District,4987,70209201,Wickenburg High School,N,485,33,14,44,8,52,699,2,20,71,7,78,487,6,34,59,1,60,479,47,16,22,14,37
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,4989,70211101,Peoria Elementary School,N,390,21,29,40,10,49,496,3,22,70,6,75,492,6,48,45,1,46,492,28,32,31,10,40
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,4990,70211102,Ira A Murphy,N,390,22,26,42,10,52,489,3,26,69,2,71,476,20,52,28,1,29,496,19,39,31,10,42
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,4991,70211103,Kachina Elementary School,N,370,8,18,51,24,74,458,2,14,77,7,84,493,7,47,45,1,46,464,5,15,50,29,79
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,4992,70211104,Heritage School,N,410,16,19,40,25,65,506,3,16,71,10,81,491,11,43,45,1,46,513,16,24,27,34,60
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,4993,70211105,Pioneer Elementary School,N,398,25,19,36,20,56,499,4,22,68,6,74,489,18,32,48,2,50,504,20,28,31,21,52
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,4994,70211106,Alta Loma School,N,394,21,25,40,14,54,496,3,22,69,6,75,478,14,53,*,*,33,503,15,33,29,23,52
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,4995,70211107,Desert Palms Elementary School,N,403,15,20,45,21,66,501,3,19,72,6,78,501,8,29,59,4,62,505,17,28,37,17,55
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,4996,70211108,Foothills Elementary School,N,408,14,20,46,20,66,510,1,17,77,5,82,503,5,38,55,2,57,511,10,24,35,31,66
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,4997,70211109,Copperwood School,N,426,11,14,37,38,75,522,2,10,67,21,87,506,7,32,57,4,61,540,6,17,25,53,78
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,4998,70211110,Sundance Elementary School,N,407,12,21,47,20,67,504,2,16,76,6,82,494,11,39,*,*,50,524,11,19,33,38,71
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,4999,70211111,Cotton Boll School,N,402,18,20,44,18,62,502,3,17,76,5,81,489,13,39,47,1,48,500,15,30,41,13,54
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5000,70211112,Oakwood Elementary School,N,441,4,6,37,53,90,529,1,5,73,21,94,517,4,19,74,3,77,543,*,*,33,53,86
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5001,70211113,Desert Valley Elementary School,N,381,10,19,49,23,72,471,3,12,77,8,85,497,6,40,54,1,54,488,10,17,41,32,73
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5002,70211114,Sahuaro Ranch Elementary School,N,363,18,20,43,19,62,452,3,20,68,9,77,488,13,42,44,1,45,458,20,24,30,27,57
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5003,70211115,Oasis Elementary School,N,415,10,21,38,31,69,508,3,14,72,11,84,506,7,33,56,4,60,517,10,25,32,33,65
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5004,70211116,Sun Valley Elementary School,N,396,23,19,43,15,58,500,3,19,72,7,79,492,8,45,46,1,47,512,14,26,35,25,60
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5005,70211117,Sky View Elementary School,N,383,27,20,39,15,53,485,7,23,63,7,70,482,21,31,47,1,48,479,20,30,34,16,50
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5006,70211118,Apache Elementary School,N,419,9,18,40,33,72,519,1,11,73,15,88,509,3,32,63,2,65,532,7,19,30,44,74
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5007,70211119,Canyon Elementary School,N,362,20,20,42,18,59,452,6,22,66,6,72,493,10,35,54,1,55,460,9,29,32,29,61
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5008,70211120,Marshall Ranch Elementary School,N,418,8,20,44,29,73,516,*,*,79,9,88,499,5,37,*,*,58,534,4,18,34,44,78
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5009,70211121,Santa Fe Elementary School,N,407,13,19,45,23,68,508,2,16,70,12,82,500,8,33,58,2,60,500,17,31,35,16,52
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5010,70211122,Paseo Verde Elementary School,N,428,9,12,43,37,79,525,1,10,74,15,89,518,4,25,65,6,71,534,5,15,33,47,80
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5011,70211123,Desert Harbor Elementary School,N,397,10,14,45,31,76,489,2,11,76,11,87,511,6,25,67,3,69,515,5,20,31,44,75
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5012,70211124,Cheyenne Elementary School,N,401,18,22,42,19,61,501,3,21,71,5,76,489,12,46,41,1,42,512,14,24,37,24,62
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5013,70211260,Peoria High School,N,498,27,13,47,14,60,712,1,16,77,6,83,495,5,27,67,1,68,483,44,19,23,14,37
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5014,70211261,Cactus High School,N,502,22,13,47,20,66,717,1,15,72,12,84,508,4,18,75,2,78,509,22,18,31,29,60
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5015,70211262,Ironwood High School,N,500,16,16,44,24,68,714,1,12,70,16,87,512,4,19,73,4,77,488,36,14,28,22,50
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5016,70211263,Centennial High School,N,510,16,12,51,20,71,731,*,*,74,16,90,519,3,14,76,7,83,501,28,22,29,22,51
2014,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,5017,70211264,Sunrise Mountain High School,N,519,13,7,45,35,80,732,*,*,72,22,93,518,2,14,78,6,84,514,20,17,31,32,63
2014,ARIZONA,Maricopa,4238,70224000,Gila Bend Unified District,5018,70224001,Gila Bend Elementary,N,365,38,32,25,5,29,471,3,41,53,3,56,466,19,61,19,2,20,484,38,29,22,11,33
2014,ARIZONA,Maricopa,4238,70224000,Gila Bend Unified District,5019,70224002,Gila Bend High School,N,476,49,16,30,5,34,687,2,33,*,*,64,478,8,42,*,*,50,448,79,12,6,3,9
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5020,70241120,Gilbert Junior High School,N,426,21,15,37,27,64,513,7,16,70,6,77,494,11,41,47,1,48,495,17,22,24,38,62
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5021,70241121,Mesquite Jr High School,N,442,15,12,41,31,73,530,5,14,74,7,81,510,7,26,64,3,67,521,13,15,27,45,72
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5022,70241122,Greenfield Junior High School,N,445,10,11,40,39,79,532,2,9,79,10,89,520,3,22,69,6,75,519,6,12,27,55,81
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5023,70241140,Gilbert Elementary School,N,390,11,23,47,19,66,495,2,14,76,8,84,499,5,41,52,2,54,500,5,47,35,13,48
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5024,70241141,Greenfield Elementary School,N,419,1,9,43,46,90,513,*,*,73,24,97,528,1,17,73,8,81,521,3,15,55,27,82
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5025,70241142,Patterson Elementary School,N,410,8,14,35,43,78,508,2,8,69,22,91,523,3,26,59,11,70,516,5,20,49,26,75
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5026,70241143,Neely Traditional Academy,N,438,*,*,37,58,95,529,*,*,65,33,99,548,1,8,71,20,91,560,1,6,32,61,93
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5027,70241144,Pioneer Elementary School,N,408,5,13,42,40,82,503,1,6,77,16,94,524,2,17,73,8,81,509,3,20,41,36,77
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5028,70241145,Islands Elementary School,N,390,10,17,47,25,73,489,3,11,74,12,86,511,5,27,64,5,68,494,8,20,55,18,73
2014,ARIZONA,Maricopa,4239,70241000,Gilbert Unified District,5029,70241146,Houston Elementary School,N,375,9,20,47,24,71,471,4,13,72,11,83,512,3,27,66,4,70,479,13,21,51,15,66
