Fiscal Year,State,County,Local Education Agency (LEA) Entity ID,Local Education Agency (LEA) CTDS Number,Local Education Agency (LEA) Name,School Entity ID,School CTDS Number,School Name,Charter School,Math Mean Scale Score,Math Percent Falls Far Below,Math Percent Approaches,Math Percent Meets,Math Percent Exceeds,Math Percent Passing,Reading Mean Scale Score,Reading Percent Falls Far Below,Reading Percent Approaches,Reading Percent Meets,Reading Percent Exceeds,Reading Percent Passing,Writing Mean Scale Score,Writing Percent Falls Far Below,Writing Percent Approaches,Writing Percent Meets,Writing Percent Exceeds,Writing Percent Passing,Science Mean Scale Score,Science Percent Falls Far Below,Science Percent Approaches,Science Percent Meets,Science Percent Exceeds,Science Percent Passing
2011,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6159,140401113,Desert Mesa Elementary School,N,380,12,23,49,17,65,476,5,18,71,5,77,486,7,46,46,1,47,503,21,30,29,20,49
2011,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6160,140401121,Fourth Avenue Junior High School,N,394,50,18,26,6,32,495,17,28,51,3,55,464,28,49,*,*,24,484,39,23,22,16,38
2011,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6161,140401122,Gila Vista Jr High School,N,409,38,19,33,10,43,511,9,25,62,4,66,481,17,41,40,2,42,503,25,22,25,27,53
2011,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6162,140401123,R Pete Woodard Jr High School,N,406,38,22,29,11,41,513,8,23,64,5,69,484,14,47,38,1,39,492,34,26,21,19,40
2011,ARIZONA,Yuma,4499,140401000,Yuma Elementary District,6163,140401124,Castle Dome Middle School,N,418,29,19,35,17,53,519,7,19,68,6,75,482,17,43,38,2,40,515,16,19,27,38,65
2011,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6164,140411101,Somerton Middle School,N,409,33,22,30,15,45,505,12,22,60,5,65,487,15,39,43,2,45,481,42,26,19,12,31
2011,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6165,140411102,Orange Grove Elementary School,N,366,23,27,40,11,50,462,8,29,59,3,63,492,5,47,45,2,47,469,48,33,13,6,19
2011,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6166,140411103,Desert Sonora Elementary School,N,371,19,22,44,15,59,462,11,28,56,5,61,487,8,39,*,*,53,487,31,28,28,12,41
2011,ARIZONA,Yuma,4500,140411000,Somerton Elementary District,6167,140411104,Tierra Del Sol Elementary School,N,378,15,24,42,18,61,474,6,21,66,6,72,487,13,34,52,1,53,476,35,39,22,4,26
2011,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6168,140413101,Pueblo Elementary School,N,376,22,24,37,17,53,481,8,20,63,10,73,487,13,38,48,1,49,505,17,28,30,25,55
2011,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6169,140413102,Rancho Viejo Elementary School,N,387,22,23,41,14,55,489,9,21,63,6,69,490,14,35,46,5,51,495,27,31,26,15,41
2011,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6172,140413103,Crane Middle School,N,435,27,12,38,24,62,530,4,20,66,10,76,500,12,33,49,6,55,505,19,27,29,25,53
2011,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6173,140413104,Ronald Reagan Fundamental School,N,387,15,25,38,23,60,486,4,19,67,10,77,490,13,38,46,4,50,509,16,26,37,21,58
2011,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6174,140413105,H L Suverkrup Elementary School,N,396,15,19,38,28,66,487,7,19,64,11,74,503,10,29,53,8,61,507,26,25,22,26,49
2011,ARIZONA,Yuma,4501,140413000,Crane Elementary District,6175,140413106,Valley Horizon Elementary School,N,394,12,21,44,22,66,490,2,19,71,7,78,498,9,35,51,5,56,505,17,31,36,16,52
2011,ARIZONA,Yuma,4502,140416000,Hyder Elementary District,6180,140416101,Dateland Elementary School,N,405,14,23,44,19,64,484,8,33,56,3,59,472,30,36,*,*,34,502,23,19,38,19,58
2011,ARIZONA,Yuma,4503,140417000,Mohawk Valley Elementary District,6181,140417101,Mohawk Valley School,N,395,14,25,48,13,61,493,4,20,70,6,76,496,4,34,*,*,62,481,32,39,19,10,29
2011,ARIZONA,Yuma,4504,140424000,Wellton Elementary District,6182,140424101,Wellton Elementary School,N,382,36,23,31,11,41,484,9,30,57,4,61,479,18,48,32,3,34,499,33,18,28,23,50
2011,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6183,140432101,Gadsden Elementary School,N,366,29,31,30,10,39,455,20,32,48,1,49,471,25,44,30,1,31,464,48,34,14,5,18
2011,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6184,140432102,Rio Colorado Elementary School,N,370,29,25,32,14,46,461,13,35,49,3,51,474,21,42,34,3,37,463,54,23,20,3,23
2011,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6185,140432103,San Luis Middle School,N,405,44,19,29,8,37,491,18,34,46,2,48,481,25,38,34,3,37,471,55,23,15,7,22
2011,ARIZONA,Yuma,4505,140432000,Gadsden Elementary District,6187,140432105,Arizona Desert Elementary,N,385,19,21,39,21,60,466,12,27,58,3,61,477,16,50,33,1,34,463,51,27,14,9,22
2011,ARIZONA,Yuma,4506,140550000,Antelope Union High School District,6188,140550201,Antelope Union High School,N,475,41,28,29,3,31,688,10,27,57,7,63,471,12,42,*,*,46,452,73,10,11,7,18
2011,ARIZONA,Yuma,4507,140570000,Yuma Union High School District,6189,140570201,Yuma High School,N,478,44,17,35,5,40,682,11,34,51,4,54,467,21,40,39,1,40,457,60,13,21,6,27
2011,ARIZONA,Yuma,4507,140570000,Yuma Union High School District,6190,140570202,Kofa High School,N,484,39,16,34,10,45,683,13,33,49,5,54,476,15,38,45,2,47,473,51,14,20,14,34
2011,ARIZONA,Yuma,4507,140570000,Yuma Union High School District,6191,140570203,Cibola High School,N,487,34,16,42,8,50,690,10,30,54,6,60,480,16,32,50,2,52,465,57,16,17,10,27
2011,ARIZONA,Yuma,4508,148757000,Az-Tec High School,6192,148757001,AZTEC High School,Y,444,86,12,*,*,2,660,19,44,*,*,38,448,25,54,*,*,21,*,*,*,*,*,*
2011,ARIZONA,Yuma,4509,148758000,"Yuma Private Industry Council, Inc.",6193,148758201,Educational Opportunity Center,Y,491,31,19,43,7,50,670,13,42,*,*,46,455,29,46,*,*,25,*,*,*,*,*,*
2011,ARIZONA,La Paz,4510,150227000,Parker Unified School District,6194,150227101,Blake Primary School,N,351,19,26,42,13,55,446,7,24,63,6,68,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,La Paz,4510,150227000,Parker Unified School District,6195,150227102,Wallace Elementary School,N,380,27,21,38,14,52,484,5,24,65,6,71,490,9,51,36,4,40,492,32,24,29,15,43
2011,ARIZONA,La Paz,4510,150227000,Parker Unified School District,6196,150227103,Le Pera Elementary School,N,381,31,24,38,7,45,481,6,31,61,2,64,482,11,52,34,2,36,496,18,43,30,9,39
2011,ARIZONA,La Paz,4510,150227000,Parker Unified School District,6197,150227204,Parker High School,N,473,51,21,25,3,28,687,8,30,57,4,61,476,13,33,53,1,54,476,50,17,22,11,34
2011,ARIZONA,La Paz,4511,150404000,Quartzsite Elementary District,6198,150404101,Ehrenberg Elementary School,N,382,23,23,43,11,54,480,11,22,65,2,67,466,26,49,*,*,26,487,28,28,28,16,44
2011,ARIZONA,La Paz,4511,150404000,Quartzsite Elementary District,6199,150404102,Quartzsite Elementary School,N,369,27,27,37,9,46,480,6,30,60,4,64,482,12,52,33,3,36,506,10,29,52,10,62
2011,ARIZONA,La Paz,4512,150419000,Wenden Elementary District,6200,150419101,Wenden Elementary School,N,362,44,34,18,4,22,469,12,42,40,6,46,476,24,32,*,*,44,472,50,29,14,7,21
2011,ARIZONA,La Paz,4513,150426000,Bouse Elementary District,6201,150426101,Bouse Elementary School,N,404,4,32,52,12,64,510,*,*,80,8,88,492,*,*,*,*,43,*,*,*,*,*,*
2011,ARIZONA,La Paz,4514,150430000,Salome Consolidated Elementary District,6202,150430101,Salome Elementary School,N,384,24,30,41,5,45,492,3,26,70,2,71,489,7,46,43,4,46,501,21,34,34,10,45
2011,ARIZONA,La Paz,4515,150576000,Bicentennial Union High School District,6203,150576201,Salome High School,N,476,39,24,*,*,37,691,3,31,60,5,66,469,11,56,*,*,33,468,53,22,16,9,24
2011,ARIZONA,La Paz,6360,158701000,"E.Q. Scholars, Inc.",6204,158701001,"Scholars Academy, The",Y,432,68,16,*,*,16,601,12,41,45,2,47,458,19,57,*,*,24,462,62,14,16,8,24
2011,ARIZONA,Maricopa,4235,70204000,Mesa Unified District,6229,70204151,Wilson Elementary School,N,407,9,18,42,31,73,499,5,9,76,10,86,513,3,26,64,7,71,521,10,21,41,28,69
2011,ARIZONA,Maricopa,4237,70211000,Peoria Unified School District,6231,70211266,Peoria Transition Center,N,440,64,23,*,*,12,607,9,48,*,*,43,456,28,46,*,*,26,457,57,18,*,*,25
2011,ARIZONA,Maricopa,4241,70269000,Paradise Valley Unified District,6233,70269179,Prospect School,N,399,46,15,31,8,38,498,8,46,*,*,46,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Maricopa,4264,70417000,Tolleson Elementary District,6240,70417101,Porfirio H. Gonzales Elementary School,N,394,27,22,38,13,51,498,6,24,63,8,71,482,19,41,38,2,40,498,25,28,25,22,47
2011,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,6248,70510212,Metro Tech High School,N,497,24,18,43,15,58,701,2,23,72,4,75,490,6,35,58,1,59,493,32,22,27,19,46
2011,ARIZONA,Maricopa,4286,70510000,Phoenix Union High School District,6249,70510214,Bostrom Alternative Center,N,456,71,13,14,1,15,652,26,52,22,1,23,446,29,55,*,*,17,419,90,6,*,*,4
2011,ARIZONA,Pima,4403,100201000,Tucson Unified District,6264,100201674,Project More High School,N,450,81,12,*,*,7,655,26,49,*,*,26,447,37,47,*,*,16,*,*,*,*,*,*
2011,ARIZONA,Pima,4403,100201000,Tucson Unified District,6269,100201195,Mary Meredith K-12 School,N,370,*,*,*,*,2,503,59,33,5,3,8,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Pima,4403,100201000,Tucson Unified District,6271,100201671,Pass Alternative High School,N,452,81,9,7,2,9,653,17,61,*,*,22,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Pima,4403,100201000,Tucson Unified District,6272,100201676,Teenage Parent Program - TAPP,N,451,77,12,*,*,12,649,23,55,*,*,23,453,24,56,*,*,21,431,88,6,*,*,6
2011,ARIZONA,Pima,4403,100201000,Tucson Unified District,6274,100201673,Aztec Middle College,N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Pima,4403,100201000,Tucson Unified District,6277,100201678,Southwest Alternative High School,N,449,77,13,*,*,10,647,30,55,*,*,15,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Pima,4407,100212000,Sunnyside Unified District,6288,100212513,S.T.A.R. Academic Center,N,443,79,12,*,*,10,613,30,48,*,*,22,446,30,57,*,*,13,446,73,18,*,*,9
2011,ARIZONA,Pima,4409,100215000,Ajo Unified District,6292,100215002,Ajo High School,N,471,61,14,20,6,26,686,10,27,60,2,63,465,20,43,*,*,36,479,50,9,31,9,41
2011,ARIZONA,Yuma,4507,140570000,Yuma Union High School District,6302,140570204,Vista Alternative School,N,450,81,12,*,*,8,651,24,50,*,*,26,440,38,49,*,*,13,*,*,*,*,*,*
2011,ARIZONA,Pima,4428,108703000,"Montessori Schoolhouse of Tucson, Inc.",6340,108703002,Montessori Schoolhouse,Y,397,3,17,53,27,80,516,*,*,67,30,97,*,*,*,*,*,*,573,*,*,14,79,93
2011,ARIZONA,Maricopa,4331,78707000,"Arizona Agribusiness & Equine Center, Inc.",6344,78707202,AAEC Paradise Valley,Y,510,16,10,51,24,74,737,1,8,69,21,90,530,1,13,74,12,86,519,15,13,38,33,72
2011,ARIZONA,Pinal,79883,118703000,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,118703001,Apache Trail High School,Y,470,52,28,19,1,20,665,14,46,*,*,40,466,16,46,*,*,38,457,71,8,17,4,21
2011,ARIZONA,Maricopa,79877,78953000,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,78953001,Sun Valley High School,Y,453,75,15,*,*,10,656,21,48,29,2,31,449,30,48,*,*,23,439,80,10,*,*,10
2011,ARIZONA,Maricopa,79879,78956000,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,78956001,West Phoenix High School,Y,456,71,16,12,1,13,659,18,45,*,*,37,451,28,49,*,*,23,426,90,5,4,1,5
2011,ARIZONA,Maricopa,79878,78954000,Tempe Accelerated Public Charter High School,6349,78954001,Tempe Accelerated High School,Y,455,72,16,*,*,12,655,23,49,*,*,28,442,41,41,*,*,18,431,85,4,*,*,11
2011,ARIZONA,Pima,79880,108706000,Skyview Public Charter High School,6350,108706001,Skyview High School,Y,471,50,17,30,3,33,687,6,41,51,2,53,480,7,46,*,*,48,464,63,6,20,11,31
2011,ARIZONA,Cochise,6358,108724000,New West School,6359,108724001,New West School,Y,366,16,44,36,4,40,485,*,*,60,8,68,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Yavapai,6365,138754000,American Heritage Academy,6366,138754001,American Heritage Academy,Y,417,25,26,36,13,49,549,4,19,67,10,77,491,8,38,51,3,54,495,30,24,22,24,46
2011,ARIZONA,Maricopa,6370,78775000,Vicki A. Romero High School,6371,78775201,Vicki A. Romero High School,Y,469,56,20,21,3,25,662,17,49,32,1,34,456,27,46,25,1,26,434,87,8,4,1,5
2011,ARIZONA,Maricopa,6393,1202000,Arizona State School for the Deaf and Blind,6395,1202040,ASDB/Phoenix Day School,N,369,68,13,18,1,20,480,47,37,*,*,16,402,75,22,*,*,4,424,75,13,*,*,12
2011,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,6822,70199005,Mesa Transitional Learning Center,N,438,69,8,21,2,23,639,25,34,40,2,42,454,38,29,31,2,33,450,67,7,*,*,26
2011,ARIZONA,Maricopa,4234,70199000,Maricopa County Regional District,6823,70199006,Durango Transitional Learning Center,N,427,89,7,*,*,4,628,35,28,35,1,37,449,40,34,*,*,26,436,76,11,9,4,13
2011,ARIZONA,Navajo,4386,90199000,Navajo County Accommodation District #99,7654,90199001,Navajo County Instruction for Success (NCIS),N,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8128,130201012,Lincoln Elementary School,N,393,7,19,47,27,74,499,2,12,70,16,86,504,5,39,51,5,56,560,*,*,31,54,85
2011,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8129,130201013,Miller Valley School,N,377,15,22,48,15,62,479,4,25,59,13,71,494,2,49,47,2,49,531,9,24,27,40,67
2011,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8130,130201014,Taylor Hicks School,N,401,5,17,43,35,78,503,1,7,74,17,92,517,2,31,57,10,67,550,3,10,35,51,86
2011,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8131,130201015,Washington Traditional School,N,394,6,20,48,26,74,499,3,14,63,20,83,533,2,16,70,12,81,555,10,16,17,57,74
2011,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8132,130201016,Abia Judd Elementary School,N,409,3,11,47,38,86,507,2,6,68,24,92,526,1,15,73,11,84,557,2,9,30,59,89
2011,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8133,130201050,Prescott Mile High Middle School,N,437,18,17,32,32,65,535,3,12,72,13,84,513,9,24,57,10,67,538,7,11,25,56,82
2011,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8134,130201060,Granite Mountain Middle School,N,455,9,11,35,45,80,553,1,5,71,23,94,529,3,17,66,14,80,546,4,6,20,69,89
2011,ARIZONA,Yavapai,4466,130201000,Prescott Unified District,8135,130201070,Prescott High School,N,507,22,14,39,25,64,730,2,11,68,19,87,510,5,21,67,7,74,528,12,12,34,42,76
2011,ARIZONA,Pinal,79214,78901000,"Excalibur Charter Schools, Inc.",10339,78901001,Excalibur Charter School,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Maricopa,79204,78988000,Ball Charter Schools (Dobson),10729,78988102,"Dobson Academy, The - A Ball Charter School",Y,424,4,15,40,41,81,522,2,5,77,17,94,521,3,17,73,7,80,548,4,11,29,56,85
2011,ARIZONA,Maricopa,4294,78987000,Ball Charter Schools (Hearn),10730,78987103,"Hearn Academy, The - A Ball Charter School",Y,423,7,17,42,34,77,518,1,8,76,15,90,507,5,29,59,7,66,542,5,14,31,51,81
2011,ARIZONA,Pima,6355,108722000,"The Charter Foundation, Inc.",10733,108722003,AmeriSchools College Preparatory Academy - Tucson,Y,493,28,11,54,8,62,727,2,11,71,17,88,507,*,*,69,3,72,488,24,29,33,14,48
2011,ARIZONA,Maricopa,4323,78767000,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",10737,78767002,Ombudsman - Charter West,Y,467,54,17,*,*,29,672,17,26,*,*,57,455,26,48,*,*,26,468,50,33,*,*,17
2011,ARIZONA,Maricopa,4352,78741000,"Intelli-School, Inc.",10746,78741205,Intelli-School - Paradise Valley,Y,450,82,13,*,*,5,661,16,51,*,*,33,459,25,36,*,*,40,447,70,21,*,*,9
2011,ARIZONA,Maricopa,79882,78949000,Maya Public Charter High School,10748,78949001,Maya High School,Y,453,78,12,*,*,11,653,20,56,23,1,24,435,43,42,*,*,15,429,87,4,8,1,10
2011,ARIZONA,Maricopa,79876,78952000,Summit Public Charter High School,10749,78952001,Summit High School,Y,455,79,11,9,1,10,656,24,43,*,*,33,445,39,35,*,*,26,435,79,6,12,3,15
2011,ARIZONA,Pinal,81011,118704000,"Pinnacle Education-Casa Grande, Inc.",10750,118704003,Pinnacle High School - Casa Grande,Y,459,66,23,*,*,11,658,26,33,*,*,41,454,15,65,*,*,20,*,*,*,*,*,*
2011,ARIZONA,Maricopa,4341,78717000,"EduPreneurship, Inc.",10752,78717102,EduPreneurship Student Center (ESC) Phoenix,Y,383,31,23,31,15,46,474,8,40,50,2,52,468,25,55,15,5,20,518,20,33,13,33,47
2011,ARIZONA,Maricopa,81045,78742000,"Edkey, Inc. - Pathfinder Academy",10753,78742001,Pathfinder Academy,Y,446,2,2,41,55,96,518,*,*,80,14,94,510,*,*,74,4,78,573,*,*,25,67,92
2011,ARIZONA,Maricopa,6378,78665000,"Arizona Academy of Science And Technology, Inc.",10755,78665001,Arizona Academy of Science and Technology,Y,347,52,34,11,3,15,464,8,39,*,*,53,475,32,37,26,5,32,498,17,38,33,13,46
2011,ARIZONA,Maricopa,79213,78794000,Academy with Community Partners  Inc,10795,78794201,Academy with Community Partners,Y,462,61,17,20,2,22,665,17,45,34,4,38,463,20,48,*,*,31,453,68,18,6,9,15
2011,ARIZONA,Maricopa,6375,78664000,"Employ-Ability Unlimited, Inc.",10799,78664002,Desert Pointe Academy,Y,476,42,19,36,3,39,672,10,45,*,*,45,476,11,46,*,*,43,465,57,17,13,13,26
2011,ARIZONA,Maricopa,10760,78930000,Noah Webster Basic School,10800,78930101,Noah Webster Basic School,Y,406,9,16,41,34,75,503,1,12,70,17,87,528,3,18,65,13,78,533,14,16,28,42,70
2011,ARIZONA,Maricopa,5186,78995000,Cholla Academy,10801,78995001,Westland School,Y,417,30,23,39,8,47,544,10,26,58,6,64,480,11,42,*,*,46,488,32,29,27,13,39
2011,ARIZONA,Gila,6258,48701000,"Destiny School, Inc.",10807,48701001,Destiny School,Y,408,12,14,55,19,74,502,3,14,74,8,82,493,9,46,44,1,45,517,9,22,39,30,70
2011,ARIZONA,Maricopa,5174,78751000,Integrity Education Incorporated,10811,78751001,Integrity Education Centre,Y,395,42,29,26,3,29,526,3,24,66,7,72,462,25,50,*,*,25,493,13,47,33,7,40
2011,ARIZONA,Maricopa,6379,78776000,Phoenix School of Academic Excellence The,10814,78776002,"Learning Institute, The",Y,442,45,28,*,*,26,607,11,28,60,2,62,459,26,44,*,*,29,448,60,32,*,*,8
2011,ARIZONA,Navajo,5178,98748000,Little Singer Community School Board Inc.,10816,98748101,Little Singer Community Junior High School,Y,387,65,19,*,*,16,493,14,38,*,*,49,458,47,37,*,*,16,478,50,22,*,*,28
2011,ARIZONA,Pima,5179,108780000,"TAG Elementary, Inc.",10818,108780101,TAG Elementary,Y,388,26,27,30,17,47,502,3,19,73,5,79,503,5,36,53,7,59,512,12,24,36,27,64
2011,ARIZONA,Maricopa,5180,78912000,"Paragon Management, Inc.",10820,78912101,Paradise Education Center,Y,414,13,14,45,28,73,521,2,8,72,18,90,534,3,17,63,17,81,548,5,13,28,54,82
2011,ARIZONA,Gila,4209,40210000,Payson Unified District,10822,40210701,Payson Center for Success High School,N,474,50,14,32,4,36,697,5,19,*,*,76,477,5,50,*,*,45,*,*,*,*,*,*
2011,ARIZONA,Maricopa,79217,78670000,"Precision Academy Systems, Inc",10823,78670201,Precision Academy System Charter School,Y,456,77,14,*,*,9,663,12,53,*,*,35,449,31,52,*,*,17,439,75,15,*,*,10
2011,ARIZONA,Maricopa,5181,78906000,"Metropolitan Arts Institute, Inc.",10847,78906201,Metropolitan Arts Institute,Y,472,20,14,54,13,67,642,1,12,69,18,87,524,*,*,74,6,81,530,7,11,37,44,81
2011,ARIZONA,Navajo,79211,78917000,Choice Education and Development Corporation - Sequoia Village School,10848,78917001,Sequoia Village School,Y,406,19,17,41,22,63,500,7,18,69,6,75,510,14,21,56,9,65,518,15,33,22,30,52
2011,ARIZONA,Maricopa,6446,78915000,Choice Education and Development Corporation - Sequoia Charter School,10849,78915001,Sequoia Secondary School,Y,468,52,20,22,5,28,682,14,30,52,4,56,473,18,40,41,1,43,464,58,19,16,6,23
2011,ARIZONA,Maricopa,6235,78907000,P.L.C. Charter Schools,10851,78907101,Arts Academy at South Mountain,Y,369,45,21,30,3,34,481,9,30,59,1,60,461,31,44,*,*,25,501,29,19,33,19,52
2011,ARIZONA,Pima,4413,100220000,Vail Unified District,10855,100220701,Vail Academy & High School,N,464,7,9,41,43,84,592,1,7,63,28,91,525,1,17,76,6,82,562,7,5,24,64,88
2011,ARIZONA,Yavapai,79234,138654000,"New Visions Academy, Inc.",10856,138654001,New Visions Academy,Y,452,79,11,*,*,11,667,7,47,*,*,47,453,33,39,*,*,28,*,*,*,*,*,*
2011,ARIZONA,Maricopa,4264,70417000,Tolleson Elementary District,10869,70417102,Arizona Desert Elementary School,N,386,13,25,45,17,62,478,3,27,67,3,71,482,10,55,34,1,35,499,21,35,24,21,44
2011,ARIZONA,Maricopa,10878,78779000,"Keystone Montessori Charter School, Inc.",10884,78779001,Keystone Montessori Charter School,Y,429,1,9,48,42,91,530,*,*,71,27,98,514,*,*,67,4,71,571,*,*,18,76,95
2011,ARIZONA,Pima,10879,108769000,"Mountain Rose Academy, Inc.",10885,108769001,Mountain Rose Academy,Y,458,65,20,*,*,15,681,11,36,49,4,53,463,28,34,37,1,38,453,58,19,*,*,23
2011,ARIZONA,Maricopa,79215,78989000,American Basic Schools LLC,78788,78989101,Burke Basic School,Y,381,16,25,41,18,59,480,4,21,66,9,75,499,7,35,54,3,57,514,19,23,33,26,58
2011,ARIZONA,Maricopa,10972,78766000,"Benchmark School, Inc.",78803,78766101,Benchmark School,Y,433,1,4,32,63,95,530,*,*,62,37,99,563,*,*,59,32,91,598,*,*,13,85,98
2011,ARIZONA,Maricopa,10971,78683000,East Valley Academy,78806,78683101,East Valley Academy,Y,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
2011,ARIZONA,Pima,10974,108770000,Great Expectations Academy,78808,108770101,Great Expectations Academy,Y,402,14,20,39,26,66,509,2,9,72,17,89,507,6,32,56,5,61,538,6,8,33,53,86
2011,ARIZONA,Maricopa,79264,78752000,"Horizon Community Learning Center, Inc.",78809,78752003,Horizon Community Learning Center,Y,435,10,16,43,31,74,562,1,7,70,23,92,537,2,12,69,17,86,544,6,9,27,58,85
2011,ARIZONA,Maricopa,10968,78784000,Liberty Traditional Charter School,78811,78784101,Liberty Traditional Charter School,Y,386,22,31,40,7,47,492,3,20,74,3,77,508,8,27,58,6,65,496,19,32,38,11,49
2011,ARIZONA,Maricopa,79874,78950000,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,78950001,Crestview College Preparatory High School,Y,466,55,22,20,2,23,673,9,44,46,1,47,466,18,41,39,2,41,449,60,21,12,7,19
2011,ARIZONA,Maricopa,4323,78767000,"Ombudsman Educational Services, Ltd.,a subsidiary of Educational Services of Ame",78814,78767003,Ombudsman - Charter Metro,Y,468,62,21,*,*,18,672,8,29,*,*,63,453,24,52,*,*,24,*,*,*,*,*,*
2011,ARIZONA,Yavapai,10967,138756000,Painted Pony Ranch Charter School,78815,138756101,Willow Creek Charter School,Y,377,29,33,28,10,38,484,13,15,67,6,72,490,6,56,33,6,39,493,26,32,37,5,42
